id,proximity_score
1345,0.15811388300841897
1347,0.5
1348,0.15249857033260467
1349,0.5773502691896258
1355,0.16012815380508713
1356,1.0
1357,0.0
1359,1.0
1364,0.7071067811865475
1366,1.0
1377,0.0
1387,0.0
1388,0.0
1394,0.0
1395,0.19611613513818404
1397,0.2
1399,0.1796053020267749
1401,0.4082482904638631
1403,0.19245008972987526
1405,0.1386750490563073
1408,0.0
1414,0.22086305214969307
1419,1.0
1422,0.15617376188860607
1427,0.7071067811865475
1431,0.0
1433,0.14433756729740646
1434,0.17541160386140586
1436,0.17541160386140586
1439,0.0
1443,1.0
1444,0.0
1449,0.1643989873053573
1453,0.3333333333333333
1454,0.3333333333333333
1458,0.1841149235796647
1468,0.19802950859533489
1471,1.0
1472,0.0
1473,0.0
1479,0.0
1481,0.7071067811865475
1483,0.08787495503274936
1486,0.13608276348795434
1487,0.4472135954999579
1490,1.0
1491,0.7071067811865475
1492,0.08787495503274936
1496,0.08787495503274936
1497,0.25
1501,0.08787495503274936
1504,0.0
1506,0.5773502691896258
1509,0.0
1512,1.0
1528,0.1270001270001905
1538,0.11704114719613057
1542,1.0
1546,0.1318760946791574
1548,0.35355339059327373
1554,0.17149858514250882
1560,0.17149858514250882
1561,0.17149858514250882
1562,0.0
1568,0.7071067811865475
1569,0.5
1571,0.17149858514250882
1572,1.0
1576,0.1655211777204736
1577,0.3333333333333333
1578,0.31622776601683794
1587,0.5773502691896258
1588,1.0
1593,0.5773502691896258
1595,0.4472135954999579
1609,0.0
1610,0.2672612419124244
1612,0.15811388300841897
1616,0.0
1617,0.15811388300841897
1622,0.13018891098082389
1624,0.13018891098082389
1627,0.17277368511627203
1633,0.2
1634,0.35355339059327373
1637,1.0
1640,0.1386750490563073
1643,0.4472135954999579
1645,1.0
1647,0.23249527748763857
1648,0.23249527748763857
1653,0.0
1654,0.0
1655,0.2773500981126146
1656,0.4472135954999579
1657,0.5773502691896258
1661,0.15811388300841897
1664,0.22360679774997896
1667,1.0
1669,0.14002800840280097
1670,0.3779644730092272
1671,0.13736056394868904
1672,0.13736056394868904
1673,0.13736056394868904
1675,0.13736056394868904
1677,1.0
1681,0.0
1691,0.14433756729740646
1692,1.0
1696,0.0
1702,0.25
1703,0.25
1704,0.25
1705,0.25
1713,0.25
1715,0.25
1721,0.14002800840280097
1722,0.19425717247145283
1724,0.7071067811865475
1726,1.0
1731,0.0
1733,0.0
1738,0.0
1740,0.17677669529663687
1741,0.0
1742,0.17677669529663687
1746,0.1203858530857692
1749,1.0
1753,0.7071067811865475
1762,0.15075567228888181
1765,1.0
1771,0.31622776601683794
1774,0.3333333333333333
1777,0.24253562503633297
1779,0.20851441405707477
1780,1.0
1782,0.5773502691896258
1784,1.0
1785,0.25
1786,0.0
1790,0.5773502691896258
1797,0.5773502691896258
1804,0.14907119849998599
1805,0.7071067811865475
1811,0.2182178902359924
1815,0.22360679774997896
1816,0.4082482904638631
1818,0.15617376188860607
1821,0.14433756729740646
1824,0.5773502691896258
1829,0.17541160386140586
1830,0.0
1835,0.0
